NULL	164	2024-10-23 00:00:00.000	2024-10-23 19:12:31.000	DS-K1A802MF-120181117V010102END62063131	164	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	4444	2024-10-23 00:00:00.000	2024-10-23 19:13:52.000	DS-K1A802MF-120181117V010102END62063131	4444	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	26	2024-10-23 00:00:00.000	2024-10-23 19:15:23.000	DS-K1A802MF-120181117V010102END62063131	26	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	26	2024-10-23 00:00:00.000	2024-10-23 19:15:34.000	DS-K1A802MF-120181117V010102END62063131	26	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	159	2024-10-23 00:00:00.000	2024-10-23 19:16:08.000	DS-K1A802MF-120181117V010102END62063131	159	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	146	2024-10-23 00:00:00.000	2024-10-23 19:16:38.000	DS-K1A802MF-120181117V010102END62063131	146	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	888	2024-10-23 00:00:00.000	2024-10-23 19:17:57.000	DS-K1A802MF-120181117V010102END62063131	888	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	158	2024-10-23 00:00:00.000	2024-10-23 19:18:34.000	DS-K1A802MF-120181117V010102END62063131	158	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	20007	2024-10-23 00:00:00.000	2024-10-23 19:19:12.000	DS-K1A802MF-120181117V010102END62063131	20007	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	160	2024-10-23 00:00:00.000	2024-10-23 19:19:22.000	DS-K1A802MF-120181117V010102END62063131	160	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	69	2024-10-23 00:00:00.000	2024-10-23 19:19:32.000	DS-K1A802MF-120181117V010102END62063131	69	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	40	2024-10-23 00:00:00.000	2024-10-23 19:21:06.000	DS-K1A802MF-120181117V010102END62063131	40	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	166	2024-10-23 00:00:00.000	2024-10-23 19:21:19.000	DS-K1A802MF-120181117V010102END62063131	166	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	91	2024-10-23 00:00:00.000	2024-10-23 19:21:38.000	DS-K1A802MF-120181117V010102END62063131	91	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	24062414	2024-10-23 00:00:00.000	2024-10-23 19:21:48.000	DS-K1A802MF-120181117V010102END62063131	24062414	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	22	2024-10-23 00:00:00.000	2024-10-23 19:24:29.000	DS-K1A802MF-120181117V010102END62063131	22	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	200011	2024-10-23 00:00:00.000	2024-10-23 19:30:48.000	DS-K1A802MF-120181117V010102END62063131	200011	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	20009	2024-10-23 00:00:00.000	2024-10-23 19:30:52.000	DS-K1A802MF-120181117V010102END62063131	20009	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	20000	2024-10-23 00:00:00.000	2024-10-23 19:30:56.000	DS-K1A802MF-120181117V010102END62063131	20000	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	20000	2024-10-23 00:00:00.000	2024-10-23 19:31:00.000	DS-K1A802MF-120181117V010102END62063131	20000	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	20000	2024-10-23 00:00:00.000	2024-10-23 19:31:02.000	DS-K1A802MF-120181117V010102END62063131	20000	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	1761	2024-10-23 00:00:00.000	2024-10-23 19:31:10.000	DS-K1A802MF-120181117V010102END62063131	1761	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	240403	2024-10-23 00:00:00.000	2024-10-23 19:31:17.000	DS-K1A802MF-120181117V010102END62063131	240403	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	999	2024-10-23 00:00:00.000	2024-10-23 19:31:30.000	DS-K1A802MF-120181117V010102END62063131	999	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	9999	2024-10-23 00:00:00.000	2024-10-23 19:31:35.000	DS-K1A802MF-120181117V010102END62063131	9999	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	74	2024-10-23 00:00:00.000	2024-10-23 19:32:01.000	DS-K1A802MF-120181117V010102END62063131	74	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	500	2024-10-23 00:00:00.000	2024-10-23 19:32:06.000	DS-K1A802MF-120181117V010102END62063131	500	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	24	2024-10-23 00:00:00.000	2024-10-23 19:33:47.000	DS-K1A802MF-120181117V010102END62063131	24	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	64	2024-10-23 00:00:00.000	2024-10-23 19:33:52.000	DS-K1A802MF-120181117V010102END62063131	64	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	777	2024-10-23 00:00:00.000	2024-10-23 19:33:58.000	DS-K1A802MF-120181117V010102END62063131	777	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	52	2024-10-23 00:00:00.000	2024-10-23 19:41:46.000	DS-K1A802MF-120181117V010102END62063131	52	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	68	2024-10-23 00:00:00.000	2024-10-23 19:41:55.000	DS-K1A802MF-120181117V010102END62063131	68	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	34	2024-10-24 00:00:00.000	2024-10-24 05:37:48.000	DS-K1A802MF-120181117V010102END62063131	34	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	141	2024-10-24 00:00:00.000	2024-10-24 07:04:52.000	DS-K1A802MF-120181117V010102END62063131	141	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	2	2024-10-24 00:00:00.000	2024-10-24 07:05:10.000	DS-K1A802MF-120181117V010102END62063131	2	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	105	2024-10-24 00:00:00.000	2024-10-24 07:12:06.000	DS-K1A802MF-120181117V010102END62063131	105	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	99	2024-10-24 00:00:00.000	2024-10-24 07:15:19.000	DS-K1A802MF-120181117V010102END62063131	99	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	500	2024-10-24 00:00:00.000	2024-10-24 07:17:11.000	DS-K1A802MF-120181117V010102END62063131	500	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	2000	2024-10-24 00:00:00.000	2024-10-24 07:17:15.000	DS-K1A802MF-120181117V010102END62063131	2000	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	777	2024-10-24 00:00:00.000	2024-10-24 07:17:20.000	DS-K1A802MF-120181117V010102END62063131	777	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	116	2024-10-24 00:00:00.000	2024-10-24 07:17:57.000	DS-K1A802MF-120181117V010102END62063131	116	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	999	2024-10-23 00:00:00.000	2024-10-23 19:31:32.000	DS-K1A802MF-120181117V010102END62063131	999	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	9999	2024-10-23 00:00:00.000	2024-10-23 19:31:37.000	DS-K1A802MF-120181117V010102END62063131	9999	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	500	2024-10-23 00:00:00.000	2024-10-23 19:32:04.000	DS-K1A802MF-120181117V010102END62063131	500	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	2000	2024-10-23 00:00:00.000	2024-10-23 19:33:45.000	DS-K1A802MF-120181117V010102END62063131	2000	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	145	2024-10-23 00:00:00.000	2024-10-23 19:33:49.000	DS-K1A802MF-120181117V010102END62063131	145	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	64	2024-10-23 00:00:00.000	2024-10-23 19:33:54.000	DS-K1A802MF-120181117V010102END62063131	64	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	9	2024-10-23 00:00:00.000	2024-10-23 19:34:32.000	DS-K1A802MF-120181117V010102END62063131	9	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	52	2024-10-23 00:00:00.000	2024-10-23 19:41:48.000	DS-K1A802MF-120181117V010102END62063131	52	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	68	2024-10-23 00:00:00.000	2024-10-23 19:41:57.000	DS-K1A802MF-120181117V010102END62063131	68	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	141	2024-10-24 00:00:00.000	2024-10-24 07:04:51.000	DS-K1A802MF-120181117V010102END62063131	141	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	2	2024-10-24 00:00:00.000	2024-10-24 07:05:07.000	DS-K1A802MF-120181117V010102END62063131	2	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	887	2024-10-24 00:00:00.000	2024-10-24 07:11:15.000	DS-K1A802MF-120181117V010102END62063131	887	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	99	2024-10-24 00:00:00.000	2024-10-24 07:15:18.000	DS-K1A802MF-120181117V010102END62063131	99	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	44	2024-10-24 00:00:00.000	2024-10-24 07:16:20.000	DS-K1A802MF-120181117V010102END62063131	44	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	500	2024-10-24 00:00:00.000	2024-10-24 07:17:13.000	DS-K1A802MF-120181117V010102END62063131	500	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	777	2024-10-24 00:00:00.000	2024-10-24 07:17:21.000	DS-K1A802MF-120181117V010102END62063131	777	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	116	2024-10-24 00:00:00.000	2024-10-24 07:18:00.000	DS-K1A802MF-120181117V010102END62063131	116	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	142	2024-10-24 00:00:00.000	2024-10-24 07:18:03.000	DS-K1A802MF-120181117V010102END62063131	142	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	20005	2024-10-24 00:00:00.000	2024-10-24 07:18:23.000	DS-K1A802MF-120181117V010102END62063131	20005	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	68	2024-10-24 00:00:00.000	2024-10-24 07:19:16.000	DS-K1A802MF-120181117V010102END62063131	68	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	68	2024-10-24 00:00:00.000	2024-10-24 07:19:18.000	DS-K1A802MF-120181117V010102END62063131	68	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	170	2024-10-24 00:00:00.000	2024-10-24 07:19:55.000	DS-K1A802MF-120181117V010102END62063131	170	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	999	2024-10-24 00:00:00.000	2024-10-24 07:19:58.000	DS-K1A802MF-120181117V010102END62063131	999	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	999	2024-10-24 00:00:00.000	2024-10-24 07:20:00.000	DS-K1A802MF-120181117V010102END62063131	999	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	20009	2024-10-24 00:00:00.000	2024-10-24 07:20:03.000	DS-K1A802MF-120181117V010102END62063131	20009	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	20009	2024-10-24 00:00:00.000	2024-10-24 07:20:05.000	DS-K1A802MF-120181117V010102END62063131	20009	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	9	2024-10-24 00:00:00.000	2024-10-24 07:20:09.000	DS-K1A802MF-120181117V010102END62063131	9	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	20001	2024-10-24 00:00:00.000	2024-10-24 07:20:16.000	DS-K1A802MF-120181117V010102END62063131	20001	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	145	2024-10-24 00:00:00.000	2024-10-24 07:20:23.000	DS-K1A802MF-120181117V010102END62063131	145	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	145	2024-10-24 00:00:00.000	2024-10-24 07:20:25.000	DS-K1A802MF-120181117V010102END62063131	145	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	24	2024-10-24 00:00:00.000	2024-10-24 07:21:32.000	DS-K1A802MF-120181117V010102END62063131	24	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	1761	2024-10-24 00:00:00.000	2024-10-24 07:21:48.000	DS-K1A802MF-120181117V010102END62063131	1761	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	1761	2024-10-24 00:00:00.000	2024-10-24 07:21:50.000	DS-K1A802MF-120181117V010102END62063131	1761	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	52	2024-10-24 00:00:00.000	2024-10-24 07:22:33.000	DS-K1A802MF-120181117V010102END62063131	52	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	52	2024-10-24 00:00:00.000	2024-10-24 07:22:35.000	DS-K1A802MF-120181117V010102END62063131	52	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	93	2024-10-24 00:00:00.000	2024-10-24 07:22:46.000	DS-K1A802MF-120181117V010102END62063131	93	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	67	2024-10-24 00:00:00.000	2024-10-24 07:23:04.000	DS-K1A802MF-120181117V010102END62063131	67	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	74	2024-10-24 00:00:00.000	2024-10-24 07:23:27.000	DS-K1A802MF-120181117V010102END62063131	74	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	25	2024-10-24 00:00:00.000	2024-10-24 07:23:48.000	DS-K1A802MF-120181117V010102END62063131	25	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	25062401	2024-10-24 00:00:00.000	2024-10-24 07:24:16.000	DS-K1A802MF-120181117V010102END62063131	25062401	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	200011	2024-10-24 00:00:00.000	2024-10-24 07:25:07.000	DS-K1A802MF-120181117V010102END62063131	200011	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	200011	2024-10-24 00:00:00.000	2024-10-24 07:25:09.000	DS-K1A802MF-120181117V010102END62063131	200011	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	110	2024-10-24 00:00:00.000	2024-10-24 07:25:17.000	DS-K1A802MF-120181117V010102END62063131	110	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	20000	2024-10-24 00:00:00.000	2024-10-24 07:25:20.000	DS-K1A802MF-120181117V010102END62063131	20000	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	20000	2024-10-24 00:00:00.000	2024-10-24 07:25:22.000	DS-K1A802MF-120181117V010102END62063131	20000	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	3	2024-10-24 00:00:00.000	2024-10-24 07:25:27.000	DS-K1A802MF-120181117V010102END62063131	3	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	192	2024-10-24 00:00:00.000	2024-10-24 07:25:47.000	DS-K1A802MF-120181117V010102END62063131	192	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	73	2024-10-24 00:00:00.000	2024-10-24 07:26:12.000	DS-K1A802MF-120181117V010102END62063131	73	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	9999	2024-10-24 00:00:00.000	2024-10-24 07:26:30.000	DS-K1A802MF-120181117V010102END62063131	9999	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	9999	2024-10-24 00:00:00.000	2024-10-24 07:26:32.000	DS-K1A802MF-120181117V010102END62063131	9999	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	240403	2024-10-24 00:00:00.000	2024-10-24 07:26:38.000	DS-K1A802MF-120181117V010102END62063131	240403	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	115	2024-10-24 00:00:00.000	2024-10-24 07:27:07.000	DS-K1A802MF-120181117V010102END62063131	115	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	132	2024-10-24 00:00:00.000	2024-10-24 07:27:09.000	DS-K1A802MF-120181117V010102END62063131	132	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	111	2024-10-24 00:00:00.000	2024-10-24 07:27:28.000	DS-K1A802MF-120181117V010102END62063131	111	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	109	2024-10-24 00:00:00.000	2024-10-24 07:27:32.000	DS-K1A802MF-120181117V010102END62063131	109	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	200	2024-10-24 00:00:00.000	2024-10-24 07:28:08.000	DS-K1A802MF-120181117V010102END62063131	200	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	20007	2024-10-24 00:00:00.000	2024-10-24 07:31:10.000	DS-K1A802MF-120181117V010102END62063131	20007	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	20007	2024-10-24 00:00:00.000	2024-10-24 07:31:12.000	DS-K1A802MF-120181117V010102END62063131	20007	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	26	2024-10-24 00:00:00.000	2024-10-24 07:31:17.000	DS-K1A802MF-120181117V010102END62063131	26	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	26	2024-10-24 00:00:00.000	2024-10-24 07:31:19.000	DS-K1A802MF-120181117V010102END62063131	26	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	164	2024-10-24 00:00:00.000	2024-10-24 07:31:22.000	DS-K1A802MF-120181117V010102END62063131	164	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	164	2024-10-24 00:00:00.000	2024-10-24 07:31:23.000	DS-K1A802MF-120181117V010102END62063131	164	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	160	2024-10-24 00:00:00.000	2024-10-24 07:31:27.000	DS-K1A802MF-120181117V010102END62063131	160	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	160	2024-10-24 00:00:00.000	2024-10-24 07:31:29.000	DS-K1A802MF-120181117V010102END62063131	160	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	4444	2024-10-24 00:00:00.000	2024-10-24 07:31:32.000	DS-K1A802MF-120181117V010102END62063131	4444	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	4444	2024-10-24 00:00:00.000	2024-10-24 07:31:33.000	DS-K1A802MF-120181117V010102END62063131	4444	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	159	2024-10-24 00:00:00.000	2024-10-24 07:31:36.000	DS-K1A802MF-120181117V010102END62063131	159	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	24062414	2024-10-24 00:00:00.000	2024-10-24 07:31:39.000	DS-K1A802MF-120181117V010102END62063131	24062414	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	24062414	2024-10-24 00:00:00.000	2024-10-24 07:31:41.000	DS-K1A802MF-120181117V010102END62063131	24062414	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	166	2024-10-24 00:00:00.000	2024-10-24 07:31:44.000	DS-K1A802MF-120181117V010102END62063131	166	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	166	2024-10-24 00:00:00.000	2024-10-24 07:31:46.000	DS-K1A802MF-120181117V010102END62063131	166	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	166	2024-10-24 00:00:00.000	2024-10-24 07:31:49.000	DS-K1A802MF-120181117V010102END62063131	166	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	158	2024-10-24 00:00:00.000	2024-10-24 07:31:52.000	DS-K1A802MF-120181117V010102END62063131	158	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	158	2024-10-24 00:00:00.000	2024-10-24 07:31:53.000	DS-K1A802MF-120181117V010102END62063131	158	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	69	2024-10-24 00:00:00.000	2024-10-24 07:31:56.000	DS-K1A802MF-120181117V010102END62063131	69	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	69	2024-10-24 00:00:00.000	2024-10-24 07:31:58.000	DS-K1A802MF-120181117V010102END62063131	69	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	888	2024-10-24 00:00:00.000	2024-10-24 07:32:26.000	DS-K1A802MF-120181117V010102END62063131	888	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	51	2024-10-24 00:00:00.000	2024-10-24 07:32:28.000	DS-K1A802MF-120181117V010102END62063131	51	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	146	2024-10-24 00:00:00.000	2024-10-24 07:32:31.000	DS-K1A802MF-120181117V010102END62063131	146	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	146	2024-10-24 00:00:00.000	2024-10-24 07:32:33.000	DS-K1A802MF-120181117V010102END62063131	146	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	22	2024-10-24 00:00:00.000	2024-10-24 07:32:36.000	DS-K1A802MF-120181117V010102END62063131	22	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	40	2024-10-24 00:00:00.000	2024-10-24 07:32:37.000	DS-K1A802MF-120181117V010102END62063131	40	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	149	2024-10-24 00:00:00.000	2024-10-24 07:37:06.000	DS-K1A802MF-120181117V010102END62063131	149	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	91	2024-10-24 00:00:00.000	2024-10-24 07:37:09.000	DS-K1A802MF-120181117V010102END62063131	91	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	37	2024-10-24 00:00:00.000	2024-10-24 07:47:02.000	DS-K1A802MF-120181117V010102END62063131	37	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	241001	2024-10-23 00:00:00.000	2024-10-23 16:31:24.000	DS-K1A802MF-120181117V010102END62063131	241001	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	241001	2024-10-23 00:00:00.000	2024-10-23 16:32:07.000	DS-K1A802MF-120181117V010102END62063131	241001	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	241001	2024-10-24 00:00:00.000	2024-10-24 07:19:39.000	DS-K1A802MF-120181117V010102END62063131	241001	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	241001	2024-10-24 00:00:00.000	2024-10-24 07:19:45.000	DS-K1A802MF-120181117V010102END62063131	241001	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	34	2024-10-24 00:00:00.000	2024-10-24 12:00:34.000	DS-K1A802MF-120181117V010102END62063131	34	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	99	2024-10-24 00:00:00.000	2024-10-24 15:34:14.000	DS-K1A802MF-120181117V010102END62063131	99	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	99	2024-10-24 00:00:00.000	2024-10-24 15:34:16.000	DS-K1A802MF-120181117V010102END62063131	99	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	200	2024-10-24 00:00:00.000	2024-10-24 15:38:39.000	DS-K1A802MF-120181117V010102END62063131	200	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	67	2024-10-24 00:00:00.000	2024-10-24 16:30:39.000	DS-K1A802MF-120181117V010102END62063131	67	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	93	2024-10-24 00:00:00.000	2024-10-24 16:30:44.000	DS-K1A802MF-120181117V010102END62063131	93	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	887	2024-10-24 00:00:00.000	2024-10-24 16:30:47.000	DS-K1A802MF-120181117V010102END62063131	887	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	25	2024-10-24 00:00:00.000	2024-10-24 16:30:52.000	DS-K1A802MF-120181117V010102END62063131	25	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	116	2024-10-24 00:00:00.000	2024-10-24 16:30:57.000	DS-K1A802MF-120181117V010102END62063131	116	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	116	2024-10-24 00:00:00.000	2024-10-24 16:31:00.000	DS-K1A802MF-120181117V010102END62063131	116	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	170	2024-10-24 00:00:00.000	2024-10-24 16:32:03.000	DS-K1A802MF-120181117V010102END62063131	170	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
NULL	142	2024-10-24 00:00:00.000	2024-10-24 16:32:10.000	DS-K1A802MF-120181117V010102END62063131	142	NULL	In	MayChamCong	NULL	NULL	admin	2024-10-29 08:58:22.433
